@RELATION AuthorRecognition

@ATTRIBUTE ExclamationSentences REAL
@ATTRIBUTE InverseSentences REAL
@ATTRIBUTE NegatifSentences REAL
@ATTRIBUTE Connectives REAL
@ATTRIBUTE Nums REAL
@ATTRIBUTE Pronouns REAL
@ATTRIBUTE QuestionWords REAL
@ATTRIBUTE Abbreviations REAL
@ATTRIBUTE Times REAL
@ATTRIBUTE ColonSize REAL
@ATTRIBUTE CommaSize REAL
@ATTRIBUTE EllipsisPointSize REAL
@ATTRIBUTE HypenSize REAL
@ATTRIBUTE PointSize REAL
@ATTRIBUTE QuotationSize REAL
@ATTRIBUTE SemicolonSize REAL
@ATTRIBUTE ExlamationSize REAL
@ATTRIBUTE ParanthesisSize REAL
@ATTRIBUTE QuestionMarkSize REAL
@ATTRIBUTE CapitalLetterSize REAL
@ATTRIBUTE AverageSentencesLength REAL
@ATTRIBUTE AverageWordCountPerSentences REAL
@ATTRIBUTE AverageWordLength REAL
@ATTRIBUTE Dugasts REAL
@ATTRIBUTE Guiard REAL
@ATTRIBUTE Maas REAL
@ATTRIBUTE Rubet REAL
@ATTRIBUTE Sichel REAL
@ATTRIBUTE TypeTokenRatio REAL
@ATTRIBUTE AUTHOR {Taha-Akyol,Mehmet-Ali-Birand,Leyla-İpekçi,Ekrem-Dumanlı,Rasim-Ozan,Mehmet-Barlas,A-Turan-Alkan,Can-Ataklı,Reha-Muhtar,Rıdvan-Dilmen,Haşmet-Babaoğlu,Meryem-Koray,Nazlı-Ilıcak,Gözde-Bedeloğlu,Nazan-Bekiroğlu,Mehmet-Demirkol,Okay-Karacan,Hüseyin-Gülerce,İclal-Aydın,Ahmet-Çakar}

@DATA
0.0,346.0,288.0,3125.0,31.0,17.0,223.0,1562.0,26.0,29.0,358.0,17.0,47.0,264.0,229.0,1176.0,0.0,23.0,17.0,30.0,68.0,8.0,6.0,683.0,1795.0,38.0,609.0,71.0,78.0,Hüseyin-Gülerce
0.0,285.0,326.0,2000.0,26.0,40.0,222.0,1111.0,28.0,12.0,361.0,49.0,0.0,306.0,226.0,1226.0,0.0,12.0,18.0,30.0,70.0,8.0,6.0,677.0,1692.0,38.0,602.0,66.0,74.0,Hüseyin-Gülerce
0.0,469.0,244.0,2096.0,39.0,29.0,419.0,1886.0,27.0,24.0,343.0,30.0,24.0,257.0,251.0,2453.0,0.0,0.0,42.0,32.0,73.0,9.0,6.0,690.0,1726.0,38.0,602.0,87.0,72.0,Hüseyin-Gülerce
0.0,340.0,360.0,3333.0,24.0,53.0,222.0,666.0,11.0,7.0,457.0,35.0,28.0,342.0,92.0,1428.0,0.0,0.0,21.0,22.0,71.0,8.0,6.0,678.0,1701.0,38.0,603.0,72.0,74.0,Hüseyin-Gülerce
0.0,444.0,266.0,2340.0,42.0,29.0,0.0,0.0,12.0,5.0,413.0,29.0,17.0,287.0,203.0,598.0,0.0,35.0,0.0,28.0,80.0,10.0,6.0,695.0,1845.0,37.0,609.0,77.0,78.0,Hüseyin-Gülerce
0.0,362.0,172.0,1855.0,22.0,49.0,0.0,412.0,18.0,9.0,275.0,18.0,0.0,522.0,165.0,0.0,0.0,0.0,9.0,24.0,63.0,8.0,6.0,698.0,1811.0,37.0,606.0,85.0,75.0,Hüseyin-Gülerce
0.0,190.0,428.0,3526.0,39.0,24.0,207.0,3734.0,10.0,7.0,314.0,21.0,21.0,292.0,321.0,714.0,0.0,0.0,14.0,30.0,88.0,11.0,6.0,690.0,1708.0,38.0,600.0,77.0,71.0,Hüseyin-Gülerce
0.0,480.0,340.0,1840.0,49.0,24.0,1022.0,1840.0,24.0,6.0,339.0,49.0,0.0,302.0,253.0,0.0,0.0,0.0,49.0,29.0,67.0,8.0,6.0,697.0,1768.0,37.0,603.0,81.0,73.0,Hüseyin-Gülerce
0.0,305.0,277.0,2713.0,60.0,31.0,0.0,0.0,22.0,36.0,340.0,57.0,21.0,369.0,130.0,0.0,0.0,14.0,28.0,20.0,68.0,8.0,6.0,703.0,1923.0,37.0,612.0,83.0,80.0,Hüseyin-Gülerce
0.0,394.0,368.0,2672.0,28.0,35.0,222.0,0.0,22.0,0.0,450.0,21.0,14.0,285.0,214.0,714.0,0.0,0.0,7.0,20.0,96.0,11.0,6.0,687.0,1849.0,38.0,612.0,79.0,80.0,Hüseyin-Gülerce
0.0,531.0,212.0,4139.0,54.0,28.0,435.0,0.0,15.0,31.0,331.0,12.0,19.0,299.0,286.0,636.0,0.0,0.0,12.0,23.0,72.0,9.0,6.0,677.0,1638.0,38.0,598.0,99.0,68.0,Hüseyin-Gülerce
0.0,509.0,294.0,3054.0,44.0,61.0,1221.0,1629.0,4.0,18.0,313.0,54.0,18.0,271.0,246.0,1807.0,0.0,0.0,60.0,26.0,71.0,9.0,6.0,700.0,1809.0,37.0,605.0,64.0,76.0,Hüseyin-Gülerce
0.0,340.0,340.0,2207.0,30.0,41.0,0.0,662.0,22.0,0.0,374.0,45.0,32.0,316.0,225.0,0.0,0.0,0.0,6.0,32.0,82.0,10.0,6.0,684.0,1775.0,38.0,607.0,84.0,76.0,Hüseyin-Gülerce
0.0,313.0,333.0,2777.0,42.0,32.0,1495.0,213.0,38.0,13.0,328.0,13.0,0.0,294.0,287.0,0.0,0.0,0.0,61.0,24.0,72.0,9.0,6.0,694.0,1849.0,37.0,610.0,77.0,78.0,Hüseyin-Gülerce
0.0,355.0,311.0,3239.0,34.0,41.0,0.0,215.0,34.0,7.0,285.0,37.0,22.0,353.0,255.0,751.0,0.0,15.0,15.0,28.0,85.0,11.0,6.0,687.0,1761.0,38.0,605.0,100.0,73.0,Hüseyin-Gülerce
0.0,243.0,390.0,1991.0,33.0,28.0,221.0,0.0,22.0,14.0,376.0,36.0,7.0,333.0,210.0,0.0,0.0,14.0,7.0,28.0,88.0,11.0,6.0,685.0,1796.0,38.0,608.0,91.0,76.0,Hüseyin-Gülerce
0.0,228.0,400.0,4233.0,58.0,12.0,0.0,1612.0,16.0,0.0,429.0,16.0,0.0,280.0,247.0,2479.0,0.0,0.0,0.0,24.0,103.0,13.0,6.0,692.0,1670.0,37.0,596.0,91.0,68.0,Hüseyin-Gülerce
0.0,320.0,320.0,2159.0,28.0,60.0,215.0,431.0,10.0,21.0,387.0,14.0,21.0,338.0,183.0,704.0,0.0,14.0,14.0,31.0,69.0,8.0,6.0,686.0,1752.0,38.0,605.0,116.0,71.0,Hüseyin-Gülerce
0.0,421.0,342.0,4123.0,39.0,20.0,0.0,0.0,20.0,0.0,390.0,15.0,15.0,304.0,265.0,781.0,0.0,0.0,0.0,18.0,94.0,12.0,6.0,687.0,1652.0,38.0,596.0,107.0,67.0,Hüseyin-Gülerce
0.0,204.0,386.0,2109.0,44.0,54.0,421.0,421.0,27.0,16.0,448.0,24.0,16.0,304.0,120.0,1600.0,0.0,0.0,56.0,16.0,84.0,10.0,6.0,688.0,1722.0,38.0,602.0,114.0,70.0,Hüseyin-Gülerce
0.0,369.0,543.0,2844.0,35.0,26.0,0.0,0.0,15.0,13.0,440.0,20.0,0.0,306.0,206.0,1333.0,0.0,0.0,0.0,26.0,80.0,10.0,6.0,688.0,1814.0,38.0,609.0,72.0,78.0,Hüseyin-Gülerce
0.0,444.0,200.0,3496.0,25.0,18.0,0.0,1631.0,13.0,6.0,269.0,52.0,6.0,388.0,243.0,3289.0,0.0,0.0,0.0,31.0,76.0,9.0,6.0,670.0,1694.0,38.0,605.0,102.0,73.0,Hüseyin-Gülerce
0.0,357.0,238.0,4910.0,31.0,29.0,223.0,1785.0,8.0,7.0,319.0,35.0,0.0,333.0,205.0,2127.0,0.0,70.0,7.0,31.0,89.0,11.0,6.0,681.0,1752.0,38.0,606.0,75.0,76.0,Hüseyin-Gülerce
40.0,460.0,220.0,3177.0,16.0,31.0,211.0,0.0,8.0,12.0,246.0,71.0,0.0,337.0,259.0,1298.0,12.0,25.0,19.0,28.0,74.0,9.0,6.0,685.0,1689.0,38.0,600.0,128.0,67.0,Hüseyin-Gülerce
0.0,175.0,245.0,3271.0,40.0,44.0,408.0,204.0,22.0,17.0,309.0,41.0,11.0,327.0,261.0,1190.0,0.0,0.0,17.0,25.0,64.0,8.0,6.0,701.0,1840.0,37.0,607.0,90.0,75.0,Hüseyin-Gülerce
62.0,625.0,166.0,2798.0,50.0,31.0,1017.0,890.0,20.0,3.0,198.0,175.0,7.0,519.0,0.0,763.0,26.0,30.0,30.0,20.0,63.0,8.0,6.0,811.0,2264.0,35.0,607.0,69.0,75.0,İclal-Aydın
0.0,384.0,96.0,2040.0,57.0,55.0,0.0,0.0,25.0,7.0,323.0,126.0,7.0,492.0,0.0,704.0,0.0,28.0,7.0,16.0,79.0,10.0,6.0,723.0,1921.0,37.0,607.0,96.0,74.0,İclal-Aydın
16.0,655.0,213.0,1467.0,64.0,46.0,209.0,0.0,44.0,5.0,242.0,192.0,5.0,519.0,0.0,1129.0,5.0,11.0,5.0,21.0,60.0,8.0,6.0,696.0,1826.0,37.0,607.0,75.0,77.0,İclal-Aydın
138.0,486.0,305.0,5563.0,39.0,45.0,601.0,902.0,18.0,43.0,236.0,124.0,6.0,472.0,0.0,1242.0,68.0,24.0,12.0,27.0,69.0,9.0,6.0,765.0,2000.0,36.0,601.0,114.0,68.0,İclal-Aydın
0.0,555.0,222.0,2990.0,63.0,52.0,1308.0,0.0,48.0,11.0,155.0,167.0,5.0,562.0,0.0,0.0,0.0,11.0,83.0,19.0,51.0,6.0,6.0,715.0,1811.0,37.0,601.0,90.0,71.0,İclal-Aydın
201.0,557.0,241.0,1594.0,52.0,52.0,743.0,106.0,36.0,6.0,187.0,144.0,12.0,500.0,0.0,1226.0,104.0,18.0,15.0,19.0,48.0,6.0,6.0,857.0,2500.0,34.0,609.0,101.0,73.0,İclal-Aydın
74.0,580.0,345.0,1901.0,58.0,55.0,1426.0,0.0,33.0,0.0,226.0,147.0,15.0,521.0,0.0,0.0,31.0,21.0,36.0,14.0,56.0,7.0,6.0,754.0,1978.0,36.0,602.0,96.0,71.0,İclal-Aydın
48.0,661.0,209.0,2409.0,57.0,55.0,963.0,0.0,31.0,20.0,229.0,166.0,6.0,513.0,0.0,0.0,20.0,0.0,41.0,18.0,48.0,6.0,5.0,666.0,1718.0,38.0,608.0,85.0,77.0,İclal-Aydın
100.0,661.0,266.0,3085.0,59.0,77.0,1714.0,228.0,28.0,17.0,111.0,122.0,32.0,510.0,0.0,719.0,57.0,71.0,68.0,23.0,48.0,6.0,6.0,832.0,2275.0,34.0,603.0,87.0,70.0,İclal-Aydın
100.0,400.0,183.0,4494.0,67.0,89.0,224.0,0.0,31.0,0.0,157.0,210.0,6.0,565.0,0.0,0.0,39.0,13.0,6.0,16.0,52.0,7.0,5.0,670.0,1607.0,38.0,598.0,103.0,68.0,İclal-Aydın
142.0,597.0,155.0,2830.0,35.0,64.0,1320.0,0.0,47.0,5.0,171.0,130.0,35.0,420.0,0.0,0.0,88.0,23.0,124.0,22.0,50.0,7.0,6.0,714.0,1815.0,37.0,602.0,93.0,71.0,İclal-Aydın
0.0,660.0,140.0,3703.0,56.0,37.0,246.0,0.0,27.0,8.0,198.0,173.0,16.0,570.0,0.0,0.0,0.0,16.0,16.0,27.0,65.0,8.0,6.0,663.0,1749.0,38.0,611.0,82.0,79.0,İclal-Aydın
0.0,733.0,200.0,3514.0,54.0,25.0,319.0,0.0,28.0,0.0,157.0,210.0,8.0,614.0,0.0,0.0,0.0,0.0,8.0,25.0,55.0,7.0,6.0,607.0,1543.0,40.0,613.0,76.0,80.0,İclal-Aydın
57.0,711.0,211.0,2955.0,54.0,62.0,0.0,164.0,34.0,2.0,184.0,199.0,29.0,488.0,0.0,595.0,17.0,47.0,23.0,21.0,44.0,6.0,6.0,754.0,2070.0,36.0,608.0,97.0,75.0,İclal-Aydın
31.0,671.0,171.0,3130.0,44.0,53.0,0.0,0.0,25.0,46.0,196.0,179.0,28.0,514.0,0.0,1156.0,11.0,11.0,0.0,23.0,66.0,9.0,6.0,722.0,1888.0,37.0,605.0,97.0,73.0,İclal-Aydın
14.0,426.0,161.0,1985.0,69.0,57.0,248.0,0.0,22.0,0.0,176.0,204.0,5.0,591.0,0.0,552.0,5.0,0.0,11.0,18.0,43.0,6.0,5.0,655.0,1638.0,39.0,605.0,66.0,76.0,İclal-Aydın
53.0,533.0,253.0,3193.0,49.0,85.0,798.0,0.0,37.0,17.0,156.0,190.0,5.0,572.0,0.0,0.0,28.0,0.0,28.0,18.0,51.0,6.0,6.0,707.0,1863.0,37.0,607.0,107.0,74.0,İclal-Aydın
36.0,540.0,288.0,2660.0,58.0,58.0,776.0,221.0,29.0,3.0,193.0,212.0,3.0,520.0,0.0,634.0,12.0,6.0,41.0,16.0,60.0,8.0,6.0,839.0,2300.0,34.0,603.0,82.0,70.0,İclal-Aydın
40.0,680.0,213.0,1782.0,45.0,71.0,2574.0,0.0,33.0,5.0,205.0,172.0,5.0,488.0,0.0,555.0,22.0,11.0,83.0,20.0,50.0,7.0,6.0,698.0,1713.0,37.0,598.0,83.0,69.0,İclal-Aydın
0.0,538.0,346.0,3144.0,69.0,56.0,314.0,0.0,37.0,0.0,205.0,217.0,12.0,551.0,0.0,0.0,0.0,0.0,12.0,14.0,86.0,11.0,6.0,609.0,1530.0,40.0,611.0,95.0,77.0,İclal-Aydın
45.0,606.0,212.0,3738.0,59.0,67.0,373.0,0.0,26.0,13.0,158.0,192.0,26.0,562.0,0.0,662.0,19.0,0.0,19.0,18.0,61.0,8.0,6.0,722.0,1915.0,37.0,607.0,99.0,74.0,İclal-Aydın
142.0,600.0,371.0,1369.0,47.0,51.0,342.0,1027.0,27.0,23.0,152.0,188.0,23.0,529.0,0.0,1176.0,58.0,0.0,11.0,35.0,62.0,9.0,5.0,594.0,1515.0,40.0,615.0,127.0,77.0,İclal-Aydın
176.0,441.0,294.0,2882.0,54.0,70.0,720.0,0.0,28.0,0.0,187.0,101.0,7.0,531.0,0.0,781.0,148.0,0.0,15.0,17.0,58.0,8.0,5.0,729.0,1927.0,37.0,606.0,90.0,74.0,İclal-Aydın
88.0,411.0,235.0,3787.0,63.0,40.0,1010.0,505.0,20.0,38.0,324.0,90.0,12.0,415.0,0.0,0.0,38.0,25.0,51.0,34.0,91.0,12.0,6.0,638.0,1447.0,39.0,593.0,100.0,65.0,İclal-Aydın
15.0,578.0,250.0,3361.0,48.0,57.0,504.0,168.0,45.0,7.0,167.0,153.0,14.0,620.0,0.0,0.0,7.0,0.0,29.0,22.0,77.0,10.0,6.0,749.0,2053.0,36.0,609.0,87.0,76.0,İclal-Aydın
62.0,515.0,312.0,3042.0,62.0,50.0,1014.0,0.0,24.0,40.0,219.0,89.0,16.0,495.0,0.0,813.0,32.0,32.0,65.0,16.0,56.0,7.0,6.0,701.0,1815.0,37.0,605.0,114.0,72.0,İclal-Aydın
38.0,442.0,250.0,3281.0,34.0,44.0,193.0,0.0,50.0,35.0,248.0,134.0,7.0,468.0,0.0,0.0,14.0,85.0,7.0,18.0,77.0,10.0,6.0,710.0,1823.0,37.0,603.0,96.0,72.0,İclal-Aydın
62.0,515.0,312.0,3042.0,62.0,50.0,1014.0,0.0,24.0,40.0,219.0,89.0,16.0,495.0,0.0,813.0,32.0,32.0,65.0,16.0,56.0,7.0,6.0,701.0,1815.0,37.0,605.0,114.0,72.0,İclal-Aydın
39.0,431.0,254.0,3288.0,34.0,44.0,193.0,0.0,50.0,35.0,251.0,129.0,7.0,467.0,0.0,0.0,14.0,86.0,7.0,18.0,78.0,10.0,6.0,710.0,1829.0,37.0,604.0,98.0,72.0,İclal-Aydın
37.0,412.0,162.0,2898.0,55.0,54.0,395.0,0.0,35.0,12.0,132.0,150.0,18.0,614.0,0.0,0.0,18.0,36.0,18.0,27.0,75.0,10.0,6.0,792.0,2050.0,35.0,599.0,97.0,67.0,İclal-Aydın
68.0,609.0,149.0,1621.0,66.0,48.0,0.0,0.0,41.0,0.0,163.0,240.0,7.0,549.0,0.0,0.0,36.0,0.0,3.0,24.0,50.0,6.0,6.0,732.0,1978.0,36.0,608.0,75.0,77.0,İclal-Aydın
0.0,606.0,292.0,3485.0,63.0,50.0,360.0,0.0,46.0,5.0,284.0,105.0,15.0,552.0,0.0,1052.0,0.0,10.0,15.0,20.0,71.0,9.0,6.0,821.0,2256.0,34.0,604.0,75.0,72.0,İclal-Aydın
29.0,705.0,102.0,1351.0,42.0,76.0,4504.0,225.0,24.0,0.0,121.0,174.0,7.0,477.0,0.0,757.0,22.0,0.0,189.0,26.0,49.0,6.0,6.0,682.0,1803.0,38.0,610.0,86.0,78.0,İclal-Aydın
0.0,576.0,211.0,2929.0,62.0,43.0,127.0,0.0,17.0,23.0,222.0,180.0,4.0,540.0,0.0,1421.0,0.0,9.0,4.0,25.0,71.0,9.0,6.0,806.0,2184.0,35.0,603.0,93.0,70.0,İclal-Aydın
62.0,520.0,125.0,4705.0,67.0,29.0,882.0,294.0,50.0,0.0,154.0,200.0,9.0,545.0,0.0,0.0,27.0,0.0,63.0,27.0,58.0,7.0,6.0,625.0,1599.0,39.0,612.0,64.0,81.0,İclal-Aydın
14.0,585.0,200.0,2267.0,35.0,68.0,1007.0,0.0,32.0,0.0,128.0,207.0,6.0,585.0,0.0,609.0,6.0,12.0,48.0,22.0,43.0,5.0,6.0,654.0,1651.0,39.0,606.0,79.0,76.0,İclal-Aydın
28.0,500.0,142.0,1666.0,38.0,44.0,185.0,185.0,29.0,22.0,280.0,154.0,5.0,508.0,0.0,571.0,11.0,5.0,5.0,15.0,58.0,7.0,6.0,733.0,2078.0,36.0,614.0,107.0,79.0,İclal-Aydın
0.0,285.0,285.0,3619.0,9.0,22.0,452.0,0.0,45.0,0.0,282.0,153.0,51.0,487.0,0.0,0.0,0.0,0.0,25.0,21.0,135.0,16.0,6.0,542.0,1392.0,42.0,625.0,67.0,87.0,İclal-Aydın
0.0,683.0,303.0,3860.0,44.0,68.0,1654.0,0.0,34.0,35.0,195.0,175.0,10.0,525.0,0.0,0.0,0.0,30.0,30.0,24.0,47.0,7.0,5.0,713.0,1740.0,37.0,596.0,86.0,68.0,İclal-Aydın
245.0,421.0,263.0,1545.0,51.0,61.0,618.0,0.0,21.0,42.0,367.0,42.0,8.0,358.0,0.0,854.0,136.0,0.0,34.0,17.0,88.0,11.0,6.0,764.0,2056.0,36.0,605.0,72.0,74.0,İclal-Aydın
64.0,677.0,274.0,1797.0,56.0,42.0,2247.0,0.0,26.0,24.0,265.0,148.0,18.0,438.0,0.0,0.0,37.0,0.0,67.0,25.0,53.0,7.0,5.0,684.0,1825.0,38.0,611.0,228.0,66.0,İclal-Aydın
0.0,521.0,304.0,3241.0,77.0,49.0,748.0,0.0,19.0,0.0,208.0,150.0,33.0,500.0,0.0,833.0,0.0,50.0,50.0,17.0,65.0,8.0,6.0,651.0,1583.0,39.0,601.0,94.0,71.0,İclal-Aydın
12.0,649.0,259.0,2202.0,37.0,59.0,1762.0,0.0,39.0,35.0,118.0,147.0,29.0,573.0,0.0,0.0,5.0,59.0,29.0,27.0,48.0,6.0,6.0,683.0,1745.0,38.0,605.0,83.0,75.0,İclal-Aydın
0.0,551.0,285.0,4668.0,29.0,49.0,737.0,0.0,44.0,36.0,180.0,126.0,45.0,540.0,0.0,900.0,0.0,18.0,45.0,28.0,66.0,8.0,6.0,668.0,1809.0,38.0,615.0,98.0,80.0,İclal-Aydın
39.0,647.0,274.0,4076.0,65.0,54.0,1358.0,0.0,16.0,7.0,226.0,191.0,7.0,503.0,0.0,0.0,14.0,14.0,35.0,18.0,53.0,7.0,5.0,634.0,1548.0,39.0,604.0,94.0,73.0,İclal-Aydın
48.0,631.0,330.0,3221.0,39.0,69.0,119.0,0.0,22.0,18.0,197.0,63.0,133.0,352.0,0.0,0.0,18.0,212.0,3.0,24.0,64.0,8.0,6.0,827.0,2335.0,34.0,607.0,73.0,74.0,İclal-Aydın
42.0,514.0,214.0,3001.0,63.0,67.0,157.0,0.0,45.0,14.0,272.0,164.0,4.0,460.0,0.0,0.0,14.0,46.0,23.0,17.0,72.0,9.0,6.0,754.0,1963.0,36.0,602.0,91.0,70.0,İclal-Aydın
42.0,414.0,128.0,1041.0,75.0,95.0,1041.0,0.0,37.0,5.0,179.0,201.0,5.0,554.0,0.0,0.0,16.0,21.0,16.0,25.0,51.0,7.0,5.0,694.0,1775.0,37.0,604.0,89.0,73.0,İclal-Aydın
158.0,560.0,242.0,2321.0,59.0,48.0,580.0,193.0,32.0,0.0,135.0,183.0,4.0,576.0,0.0,436.0,87.0,0.0,8.0,30.0,37.0,5.0,6.0,715.0,1904.0,37.0,608.0,90.0,76.0,İclal-Aydın
62.0,600.0,287.0,1598.0,56.0,79.0,1243.0,0.0,15.0,0.0,176.0,154.0,5.0,541.0,0.0,552.0,27.0,66.0,22.0,19.0,53.0,7.0,6.0,730.0,1909.0,36.0,604.0,72.0,74.0,İclal-Aydın
0.0,435.0,333.0,3355.0,41.0,40.0,335.0,335.0,13.0,54.0,253.0,68.0,6.0,534.0,0.0,0.0,0.0,13.0,68.0,25.0,61.0,8.0,6.0,746.0,2007.0,36.0,606.0,69.0,76.0,Mehmet-Ali-Birand
8.0,362.0,310.0,4226.0,42.0,73.0,515.0,309.0,24.0,41.0,240.0,57.0,10.0,607.0,0.0,523.0,5.0,0.0,31.0,24.0,65.0,8.0,6.0,858.0,2411.0,34.0,605.0,93.0,70.0,Mehmet-Ali-Birand
0.0,367.0,441.0,4130.0,37.0,61.0,516.0,688.0,39.0,28.0,333.0,43.0,57.0,449.0,0.0,0.0,0.0,14.0,72.0,27.0,67.0,8.0,6.0,739.0,1962.0,36.0,605.0,90.0,74.0,Mehmet-Ali-Birand
0.0,387.0,306.0,3214.0,32.0,52.0,169.0,169.0,25.0,8.0,330.0,52.0,0.0,573.0,0.0,0.0,0.0,17.0,17.0,25.0,75.0,9.0,6.0,733.0,1826.0,36.0,597.0,101.0,67.0,Mehmet-Ali-Birand
16.0,475.0,426.0,3333.0,37.0,62.0,1296.0,1111.0,33.0,22.0,183.0,34.0,45.0,551.0,0.0,1149.0,11.0,0.0,137.0,30.0,69.0,9.0,6.0,723.0,1914.0,37.0,606.0,112.0,73.0,Mehmet-Ali-Birand
0.0,351.0,244.0,2394.0,41.0,47.0,684.0,684.0,26.0,30.0,244.0,66.0,20.0,520.0,10.0,510.0,0.0,61.0,40.0,33.0,75.0,10.0,6.0,844.0,2492.0,34.0,611.0,101.0,75.0,Mehmet-Ali-Birand
0.0,450.0,350.0,4046.0,50.0,52.0,0.0,289.0,27.0,24.0,161.0,80.0,111.0,596.0,0.0,0.0,0.0,24.0,0.0,29.0,69.0,9.0,6.0,783.0,2174.0,35.0,608.0,78.0,76.0,Mehmet-Ali-Birand
49.0,508.0,344.0,4337.0,45.0,43.0,1369.0,0.0,15.0,9.0,226.0,84.0,28.0,547.0,0.0,943.0,28.0,0.0,66.0,21.0,57.0,7.0,6.0,680.0,1806.0,38.0,611.0,89.0,78.0,Mehmet-Ali-Birand
0.0,492.0,507.0,3523.0,43.0,41.0,1342.0,0.0,13.0,6.0,231.0,81.0,81.0,448.0,0.0,0.0,0.0,102.0,47.0,21.0,76.0,9.0,6.0,743.0,1957.0,36.0,604.0,92.0,72.0,Mehmet-Ali-Birand
0.0,452.0,433.0,3716.0,46.0,44.0,1061.0,884.0,30.0,9.0,346.0,19.0,69.0,485.0,0.0,0.0,0.0,19.0,49.0,24.0,82.0,10.0,6.0,736.0,1994.0,36.0,608.0,116.0,74.0,Mehmet-Ali-Birand
0.0,452.0,433.0,3716.0,46.0,44.0,1061.0,884.0,30.0,9.0,346.0,19.0,69.0,485.0,0.0,0.0,0.0,19.0,49.0,24.0,82.0,10.0,6.0,736.0,1994.0,36.0,608.0,116.0,74.0,Mehmet-Ali-Birand
0.0,327.0,377.0,3974.0,41.0,39.0,476.0,317.0,19.0,33.0,412.0,54.0,27.0,459.0,6.0,0.0,0.0,0.0,6.0,34.0,85.0,11.0,6.0,752.0,1953.0,36.0,601.0,93.0,70.0,Mehmet-Ali-Birand
0.0,358.0,407.0,2527.0,25.0,77.0,947.0,315.0,30.0,7.0,235.0,92.0,0.0,600.0,0.0,714.0,0.0,0.0,57.0,17.0,59.0,8.0,6.0,757.0,2003.0,36.0,604.0,97.0,71.0,Mehmet-Ali-Birand
33.0,283.0,400.0,4468.0,23.0,53.0,616.0,462.0,13.0,20.0,312.0,31.0,0.0,552.0,10.0,0.0,20.0,0.0,52.0,21.0,82.0,11.0,6.0,769.0,2131.0,36.0,609.0,103.0,75.0,Mehmet-Ali-Birand
0.0,431.0,379.0,2923.0,27.0,52.0,389.0,584.0,19.0,22.0,295.0,22.0,0.0,613.0,0.0,0.0,0.0,0.0,45.0,22.0,74.0,9.0,6.0,714.0,1916.0,37.0,609.0,101.0,76.0,Mehmet-Ali-Birand
0.0,388.0,298.0,2828.0,38.0,48.0,332.0,166.0,23.0,19.0,209.0,76.0,9.0,647.0,0.0,952.0,0.0,0.0,28.0,31.0,67.0,9.0,5.0,748.0,2015.0,36.0,606.0,78.0,75.0,Mehmet-Ali-Birand
0.0,306.0,333.0,2160.0,30.0,63.0,154.0,0.0,40.0,14.0,299.0,36.0,65.0,547.0,0.0,0.0,0.0,14.0,21.0,25.0,68.0,9.0,6.0,763.0,2042.0,36.0,604.0,96.0,72.0,Mehmet-Ali-Birand
17.0,336.0,336.0,3886.0,35.0,63.0,630.0,315.0,30.0,22.0,206.0,39.0,22.0,631.0,0.0,0.0,11.0,39.0,27.0,29.0,65.0,8.0,6.0,859.0,2489.0,34.0,608.0,98.0,72.0,Mehmet-Ali-Birand
0.0,229.0,298.0,5921.0,44.0,28.0,0.0,263.0,23.0,13.0,210.0,78.0,46.0,625.0,6.0,0.0,0.0,13.0,6.0,26.0,67.0,9.0,6.0,800.0,2176.0,35.0,604.0,80.0,72.0,Mehmet-Ali-Birand
0.0,271.0,355.0,4166.0,41.0,56.0,543.0,181.0,19.0,31.0,239.0,41.0,31.0,572.0,0.0,0.0,0.0,20.0,62.0,30.0,78.0,10.0,6.0,731.0,1979.0,36.0,608.0,68.0,78.0,Mehmet-Ali-Birand
21.0,489.0,553.0,3501.0,50.0,40.0,972.0,0.0,29.0,23.0,238.0,95.0,0.0,559.0,11.0,0.0,11.0,0.0,59.0,18.0,88.0,11.0,6.0,714.0,1905.0,37.0,608.0,97.0,75.0,Mehmet-Ali-Birand
20.0,140.0,400.0,3412.0,35.0,30.0,682.0,1023.0,32.0,20.0,239.0,31.0,135.0,510.0,0.0,0.0,10.0,20.0,31.0,23.0,97.0,12.0,6.0,741.0,1978.0,36.0,606.0,64.0,76.0,Mehmet-Ali-Birand
23.0,255.0,418.0,2972.0,36.0,50.0,0.0,174.0,31.0,8.0,467.0,40.0,57.0,377.0,8.0,0.0,8.0,32.0,0.0,22.0,107.0,13.0,6.0,733.0,1910.0,36.0,603.0,94.0,72.0,Mehmet-Ali-Birand
28.0,318.0,391.0,4265.0,56.0,48.0,157.0,1105.0,26.0,22.0,207.0,81.0,37.0,562.0,0.0,740.0,14.0,59.0,7.0,25.0,68.0,9.0,6.0,754.0,1955.0,36.0,601.0,85.0,71.0,Mehmet-Ali-Birand
0.0,298.0,360.0,3456.0,44.0,46.0,119.0,238.0,26.0,17.0,213.0,80.0,11.0,595.0,0.0,0.0,0.0,34.0,46.0,22.0,68.0,8.0,6.0,821.0,2223.0,34.0,602.0,90.0,69.0,Mehmet-Ali-Birand
29.0,313.0,462.0,4389.0,32.0,41.0,137.0,823.0,23.0,8.0,312.0,32.0,56.0,528.0,0.0,0.0,16.0,32.0,16.0,22.0,88.0,11.0,6.0,789.0,2122.0,35.0,603.0,92.0,71.0,Mehmet-Ali-Birand
